City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Butaritari,KI,3.0707,172.7902,82.11,72,20,9.62,few clouds
1,Berlevag,NO,70.8578,29.0864,62.6,67,0,5.75,clear sky
2,Hualmay,PE,-11.0964,-77.6139,61.27,84,71,6.85,broken clouds
3,Richards Bay,ZA,-28.783,32.0377,66.02,77,16,5.82,few clouds
4,Barrow,US,71.2906,-156.7887,48.22,87,100,13.8,light rain
5,Upernavik,GL,72.7868,-56.1549,42.58,96,100,14.27,light rain
6,Hobart,AU,-42.8794,147.3294,53.46,77,75,9.22,light rain
7,Katsuura,JP,35.1333,140.3,77.4,76,98,15.86,overcast clouds
8,Ushuaia,AR,-54.8,-68.3,35.89,97,99,1.25,overcast clouds
9,North Bend,US,43.4065,-124.2243,58.91,94,0,8.05,clear sky
10,Hermanus,ZA,-34.4187,19.2345,53.44,79,21,9.37,few clouds
11,Faya,SA,18.3851,42.4509,68.52,71,100,1.34,overcast clouds
12,Tuktoyaktuk,CA,69.4541,-133.0374,59.9,63,100,11.52,overcast clouds
13,Matara,LK,5.9485,80.5353,81.63,80,99,15.48,overcast clouds
14,Khalilabad,IN,26.775,83.0736,93.9,52,18,6.15,few clouds
15,San Patricio,US,28.017,-97.5169,84.88,81,6,11.3,clear sky
16,Castro,BR,-24.7911,-50.0119,60.69,75,99,8.05,overcast clouds
17,Mataura,NZ,-46.1927,168.8643,57.47,73,100,5.84,light rain
18,Qaanaaq,GL,77.484,-69.3632,39.52,58,0,5.32,clear sky
19,Ibra,OM,22.6906,58.5334,92.73,42,60,1.77,broken clouds
20,Busselton,AU,-33.65,115.3333,57.18,63,100,6.4,overcast clouds
21,Punta Arenas,CL,-53.15,-70.9167,39.11,86,100,6.02,overcast clouds
22,Saint-Philippe,RE,-21.3585,55.7679,74.79,65,25,12.26,scattered clouds
23,Aitape,PG,-3.1374,142.3475,81.88,79,99,3.98,overcast clouds
24,Jamestown,US,42.097,-79.2353,73.02,75,40,6.91,light rain
25,Kahului,US,20.8947,-156.47,80.62,78,75,9.22,broken clouds
26,Tual,ID,-5.6667,132.75,80.74,77,100,8.3,overcast clouds
27,Coihaique,CL,-45.5752,-72.0662,29.01,97,69,4.52,broken clouds
28,Pathein,MM,16.7833,94.7333,79.45,90,99,12.03,light rain
29,Rikitea,PF,-23.1203,-134.9692,70.77,70,98,22.73,overcast clouds
30,Road Town,VG,18.4167,-64.6167,82.49,72,98,22.77,overcast clouds
31,Norman Wells,CA,65.282,-126.8329,60.51,66,24,6.02,few clouds
32,Atuona,PF,-9.8,-139.0333,77.68,72,39,19.04,scattered clouds
33,Abeche,TD,13.8292,20.8324,75.74,66,91,4.38,overcast clouds
34,Airai,TL,-8.9266,125.4092,71.91,57,89,2.39,light rain
35,San Cristobal,VE,7.7669,-72.225,64.35,95,44,2.21,scattered clouds
36,Chokurdakh,RU,70.6333,147.9167,55.02,50,100,11.63,overcast clouds
37,Lompoc,US,34.6391,-120.4579,67.01,90,0,4.61,mist
38,Torbay,CA,47.6666,-52.7314,65.57,93,100,18.41,overcast clouds
39,Port Alfred,ZA,-33.5906,26.891,57.18,90,77,1.83,broken clouds
40,Mar Del Plata,AR,-38.0023,-57.5575,39.94,90,7,3.44,clear sky
41,Richmond,US,37.5538,-77.4603,77.14,88,75,5.75,broken clouds
42,Nemuro,JP,43.3236,145.575,59.58,82,93,11.14,overcast clouds
43,Cape Town,ZA,-33.9258,18.4232,56.12,89,60,1.99,moderate rain
44,Tocopilla,CL,-22.092,-70.1979,58.87,72,19,2.82,few clouds
45,East London,ZA,-33.0153,27.9116,61.74,78,83,4.38,broken clouds
46,Odweyne,SO,9.4092,45.064,75.4,48,8,24.54,clear sky
47,Dikson,RU,73.5069,80.5464,41.95,100,100,9.24,overcast clouds
48,San Juan,AR,-31.5375,-68.5364,51.73,45,0,2.08,clear sky
49,Port Elizabeth,ZA,-33.918,25.5701,54.32,89,0,5.75,clear sky
50,Pevek,RU,69.7008,170.3133,38.52,92,100,10.36,light rain
51,Ugoofaaru,MV,5.6667,73.0,81.0,81,100,18.57,overcast clouds
52,Avarua,CK,-21.2078,-159.775,73.45,83,20,17.27,few clouds
53,Puerto Narino,CO,-3.7703,-70.3831,72.55,99,100,1.34,heavy intensity rain
54,Tilichiki,RU,60.4667,166.1,54.97,83,100,10.22,overcast clouds
55,Mitsamiouli,KM,-11.3847,43.2844,75.43,67,11,6.78,light rain
56,Tasiilaq,GL,65.6145,-37.6368,41.16,84,99,1.54,overcast clouds
57,Kapaa,US,22.0752,-159.319,79.12,82,0,8.05,light rain
58,Karaman,TR,37.0833,33.25,80.17,37,0,5.86,clear sky
59,Yumen,CN,40.2833,97.2,90.97,19,94,10.38,overcast clouds
60,Tuatapere,NZ,-46.1333,167.6833,51.1,88,100,18.5,moderate rain
61,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,73,75,13.8,broken clouds
62,Bluff,NZ,-46.6,168.3333,57.79,68,100,30.11,light rain
63,Kharan,PK,28.5833,65.4167,94.48,32,1,7.83,clear sky
64,Bengkulu,ID,-3.8004,102.2655,83.34,66,99,6.67,overcast clouds
65,Normandin,CA,48.8333,-72.5321,52.14,74,4,5.23,clear sky
66,Lucapa,AO,-8.4192,20.7447,68.36,31,3,2.62,clear sky
67,Mutoko,ZW,-17.397,32.2268,59.83,50,0,3.24,clear sky
68,Tiksi,RU,71.6872,128.8694,45.61,82,62,4.25,broken clouds
69,Bredasdorp,ZA,-34.5322,20.0403,47.88,81,27,5.93,scattered clouds
70,Guapi,CO,2.5708,-77.8854,73.36,96,98,3.56,overcast clouds
71,Poptun,GT,16.3311,-89.4169,68.11,98,100,3.94,overcast clouds
72,Saldanha,ZA,-33.0117,17.9442,51.64,85,4,7.49,clear sky
73,New Norfolk,AU,-42.7826,147.0587,53.1,71,100,1.01,moderate rain
74,Pochutla,MX,15.7432,-96.4661,73.54,94,68,3.89,broken clouds
75,Manado,ID,1.487,124.8455,83.17,83,40,3.44,scattered clouds
76,Ilulissat,GL,69.2167,-51.1,46.42,87,100,5.75,light intensity shower rain
77,Birao,CF,10.2849,22.7882,71.38,94,60,6.26,light rain
78,Komsomolskiy,UZ,40.4272,71.7189,93.7,18,29,8.84,scattered clouds
79,Albany,US,42.6001,-73.9662,71.02,95,100,3.69,overcast clouds
80,Maxixe,MZ,-23.8597,35.3472,69.01,75,3,5.14,clear sky
81,Samarai,PG,-10.6167,150.6667,80.98,83,69,11.05,light rain
82,Vaini,TO,-21.2,-175.2,75.22,79,95,19.37,overcast clouds
83,Acari,PE,-15.4311,-74.6158,64.94,67,81,3.56,broken clouds
84,Yellowknife,CA,62.456,-114.3525,57.56,76,94,5.01,overcast clouds
85,Touros,BR,-5.1989,-35.4608,71.83,91,5,10.33,clear sky
86,Lekoni,GA,-1.5843,14.2591,74.21,64,61,9.22,broken clouds
87,Gornoye Loo,RU,43.7129,39.6049,80.38,71,40,0.69,scattered clouds
88,Ossora,RU,59.2353,163.0719,64.22,70,80,3.62,broken clouds
89,Port Hardy,CA,50.6996,-127.4199,53.89,90,9,6.55,clear sky
90,Hasaki,JP,35.7333,140.8333,79.29,72,88,15.61,overcast clouds
91,Gravdal,NO,68.1214,13.5031,49.89,93,75,4.61,broken clouds
92,Salalah,OM,17.0151,54.0924,80.94,81,71,10.11,broken clouds
93,Palauig,PH,15.435,119.9045,81.01,81,100,4.88,overcast clouds
94,Victoria,HK,22.2855,114.1577,80.65,90,98,5.01,moderate rain
95,Hilo,US,19.7297,-155.09,78.53,85,100,4.61,overcast clouds
96,Husavik,IS,66.0449,-17.3389,44.11,80,15,9.26,few clouds
97,Hirara,JP,24.8,125.2833,80.87,89,75,8.05,heavy intensity shower rain
98,Nacozari,MX,25.3366,-108.2574,83.05,84,85,3.74,overcast clouds
99,Alofi,NU,-19.0595,-169.9187,76.59,78,95,21.77,overcast clouds
100,Kavieng,PG,-2.5744,150.7967,83.25,74,99,9.53,light rain
101,Aykhal,RU,66.0,111.5,43.95,87,100,11.92,overcast clouds
102,Khatanga,RU,71.9667,102.5,63.27,57,98,1.1,overcast clouds
103,Buenaventura,CO,3.8801,-77.0312,73.24,96,98,1.74,overcast clouds
104,Alugan,PH,12.2188,125.4808,80.35,84,100,5.53,overcast clouds
105,Mokhsogollokh,RU,61.4681,128.9203,81.5,45,100,9.35,overcast clouds
106,Yeppoon,AU,-23.1333,150.7333,80.38,77,2,9.71,clear sky
107,Cayenne,GF,4.9333,-52.3333,79.09,1,0,0.0,clear sky
108,Aklavik,CA,68.2191,-135.0107,66.09,53,56,8.57,broken clouds
109,Chingirlau,KZ,51.095,54.0814,80.26,36,6,12.35,clear sky
110,La Ronge,CA,55.1001,-105.2842,57.42,88,100,21.85,overcast clouds
111,Ribeira Grande,PT,38.5167,-28.7,74.5,85,13,3.36,light rain
112,Longyearbyen,SJ,78.2186,15.6401,48.04,93,75,5.75,broken clouds
113,Voi,KE,-3.3945,38.563,71.33,60,35,9.64,scattered clouds
114,Eyl,SO,7.9803,49.8164,84.54,48,61,30.89,broken clouds
115,Thompson,CA,55.7435,-97.8558,57.36,67,75,5.75,broken clouds
116,Saint-Francois,FR,46.4154,3.9054,67.68,94,0,2.3,clear sky
117,Humaita,BR,-7.5061,-63.0208,74.12,84,51,1.34,light rain
118,Borujerd,IR,33.8973,48.7516,90.59,14,0,2.48,clear sky
119,Puerto Ayora,EC,-0.7393,-90.3518,63.55,92,51,1.01,broken clouds
120,Seoul,KR,37.5683,126.9778,92.59,58,51,9.26,broken clouds
121,Banda Aceh,ID,5.5577,95.3222,86.11,62,93,15.35,overcast clouds
122,Georgetown,MY,5.4112,100.3354,89.53,71,20,9.22,few clouds
123,Formosa,AR,-26.1775,-58.1781,53.58,94,0,5.75,clear sky
124,Qujing,CN,25.4833,103.7833,76.55,63,29,6.58,scattered clouds
125,Suluova,TR,40.8313,35.6479,75.06,64,75,8.05,broken clouds
126,Belaya Gora,RU,68.5333,146.4167,61.74,39,55,4.52,broken clouds
127,Kodiak,US,57.79,-152.4072,56.71,88,100,4.61,light rain
128,Lebu,CL,-37.6167,-73.65,47.37,91,100,10.67,overcast clouds
129,Ankazoabo,MG,-22.2833,44.5167,73.74,48,0,2.82,clear sky
130,Cidreira,BR,-30.1811,-50.2056,58.64,87,94,18.95,overcast clouds
131,Rio Verde De Mato Grosso,BR,-18.9181,-54.8442,72.34,36,6,1.63,clear sky
132,Lorengau,PG,-2.0226,147.2712,84.33,70,73,8.88,broken clouds
133,Balakhta,RU,55.38,91.6,61.9,51,86,12.33,overcast clouds
134,Lavrentiya,RU,65.5833,-171.0,45.48,96,100,4.34,light rain
135,Saskylakh,RU,71.9167,114.0833,65.03,52,79,9.04,broken clouds
136,Nikel,RU,69.4128,30.222,57.38,81,81,9.08,broken clouds
137,Prabumulih,ID,-3.45,104.25,81.57,83,99,0.38,overcast clouds
138,Saint-Paul,RE,-21.0096,55.2707,77.36,65,94,1.74,overcast clouds
139,Mareeba,AU,-17.0,145.4333,84.43,60,62,7.49,broken clouds
140,Riyadh,SA,24.6877,46.7219,104.14,24,44,10.25,scattered clouds
141,North Platte,US,41.1239,-100.7654,79.12,65,0,13.0,clear sky
142,Lukovetskiy,RU,64.2956,41.9211,72.41,56,45,8.14,scattered clouds
143,Luganville,VU,-15.5333,167.1667,80.33,77,26,8.72,scattered clouds
144,Cherskiy,RU,68.75,161.3,51.6,51,97,13.33,overcast clouds
145,Yar-Sale,RU,66.8333,70.8333,67.89,54,11,9.44,few clouds
146,Trapani,IT,37.8333,12.6667,81.9,62,0,0.69,clear sky
147,Rocha,UY,-34.4833,-54.3333,47.1,82,100,13.73,overcast clouds
148,Libenge,CD,3.65,18.6333,70.2,98,100,3.85,light rain
149,Dalian,CN,38.9122,121.6022,94.93,63,20,8.95,few clouds
150,Laguna,US,38.421,-121.4238,81.18,54,0,8.05,clear sky
151,Pangnirtung,CA,66.1451,-65.7125,41.54,93,100,3.2,overcast clouds
152,Nanortalik,GL,60.1432,-45.2371,45.12,89,100,5.73,overcast clouds
153,Mancio Lima,BR,-7.6142,-72.8958,71.53,97,100,0.63,overcast clouds
154,Dicabisagan,PH,17.0818,122.4157,80.89,88,100,5.17,overcast clouds
155,Talnakh,RU,69.4865,88.3972,69.21,54,100,5.48,overcast clouds
156,Teya,RU,60.3778,92.6267,49.5,89,100,5.86,overcast clouds
157,Chuy,UY,-33.6971,-53.4616,49.35,89,100,11.54,overcast clouds
158,Kutum,SD,14.2,24.6667,75.42,65,78,12.3,broken clouds
159,Mecca,SA,21.4267,39.8261,92.91,42,84,10.87,broken clouds
160,Poum,NC,-20.2333,164.0167,75.51,78,19,8.12,few clouds
161,Antofagasta,CL,-23.65,-70.4,56.48,81,57,2.51,broken clouds
162,Mayo,US,38.8876,-76.5119,74.1,95,78,1.99,broken clouds
163,Iralaya,HN,15.0,-83.2333,77.18,86,100,6.67,overcast clouds
164,Pisco,PE,-13.7,-76.2167,60.85,88,100,5.75,mist
165,Nampula,MZ,-15.1165,39.2666,67.95,88,75,4.61,broken clouds
166,Gualeguay,AR,-33.1416,-59.3097,43.48,65,0,3.0,clear sky
167,Pavino,RU,59.1139,46.1414,70.14,68,85,2.33,overcast clouds
168,Roma,US,43.2128,-75.4557,71.87,96,20,3.44,few clouds
169,Carnarvon,AU,-24.8667,113.6333,66.69,44,0,12.44,clear sky
170,Hithadhoo,MV,-0.6,73.0833,81.16,69,97,8.14,overcast clouds
171,Labuhan,ID,-6.8844,112.2051,86.68,56,4,6.42,clear sky
172,Blythe,US,33.6103,-114.5964,86.61,52,48,4.18,scattered clouds
173,Ambatolampy,MG,-19.3833,47.4167,57.47,40,2,4.79,clear sky
174,Escanaba,US,45.7453,-87.0646,58.95,92,0,1.01,clear sky
175,Wagar,SD,16.1525,36.2032,81.1,67,92,20.71,overcast clouds
176,Boca Do Acre,BR,-8.7522,-67.3978,72.23,95,100,0.76,overcast clouds
177,Pundaguitan,PH,6.3711,126.1689,79.88,83,100,16.04,light rain
178,Kaitangata,NZ,-46.2817,169.8464,52.16,70,100,6.29,overcast clouds
179,Nadym,RU,65.5333,72.5167,70.48,50,5,9.37,clear sky
180,Nikolskoye,RU,59.7035,30.7861,74.88,53,15,5.59,few clouds
181,Ryotsu,JP,38.0833,138.4333,82.11,72,66,2.19,broken clouds
182,Toyooka,JP,35.5333,134.8333,88.34,61,70,6.67,broken clouds
183,Vagur,FO,61.4732,-6.8119,50.68,83,100,18.25,light rain
184,Redmond,US,47.674,-122.1215,62.11,82,57,1.99,broken clouds
185,Bay Roberts,CA,47.5999,-53.2648,66.33,94,91,5.99,overcast clouds
186,Alim,PH,9.5649,122.4876,82.35,77,90,10.76,light rain
187,Muros,ES,42.7762,-9.0603,67.08,69,67,15.95,broken clouds
188,Mansfield,GB,53.1333,-1.2,56.3,84,100,8.75,overcast clouds
189,Pryozerne,UA,45.2698,36.3303,79.2,62,1,5.06,clear sky
190,Pietermaritzburg,ZA,-29.6168,30.3928,54.68,72,0,2.48,clear sky
191,Sibolga,ID,1.7427,98.7792,84.33,56,93,4.09,overcast clouds
192,Saint-Pierre,RE,-21.3393,55.4781,76.91,63,0,3.44,clear sky
193,Sainte-Marie,RE,-20.8968,55.5496,77.41,47,31,18.41,scattered clouds
194,Bathsheba,BB,13.2167,-59.5167,81.21,89,40,18.41,scattered clouds
195,Cabo San Lucas,MX,22.8909,-109.9124,86.5,69,37,1.01,scattered clouds
196,Vardo,NO,70.3705,31.1107,51.78,100,100,4.61,fog
197,Moose Factory,CA,51.2585,-80.6094,55.38,88,0,6.91,clear sky
198,Ostrovnoy,RU,68.0531,39.5131,65.75,75,86,15.1,overcast clouds
199,Batsfjord,NO,70.6345,29.7185,62.38,63,19,6.91,few clouds
200,Chernyshevskiy,RU,63.0128,112.4714,49.24,84,100,6.13,overcast clouds
201,Leningradskiy,RU,69.3833,178.4167,38.34,92,100,9.51,light rain
202,Ostersund,SE,63.1792,14.6357,53.62,87,0,8.05,clear sky
203,Nuzvid,IN,16.7833,80.85,85.05,73,99,7.29,overcast clouds
204,Severo-Kurilsk,RU,50.6789,156.125,56.77,83,22,8.1,few clouds
205,Souillac,MU,-20.5167,57.5167,70.9,73,36,18.57,light rain
206,Sarana,RU,56.4773,57.7259,76.53,49,1,2.98,clear sky
207,Motril,ES,36.7507,-3.5179,78.26,47,0,3.51,clear sky
208,Candido Mendes,BR,-1.4467,-45.7167,73.0,95,87,3.29,overcast clouds
209,San Francisco,US,37.7749,-122.4194,67.32,90,20,10.0,few clouds
210,Provideniya,RU,64.3833,-173.3,51.44,82,99,5.97,overcast clouds
211,Zhigansk,RU,66.7697,123.3711,62.22,50,99,17.87,overcast clouds
212,Mackay,AU,-21.15,149.2,81.68,81,10,8.43,clear sky
213,Hendrik-Ido-Ambacht,NL,51.8333,4.6333,66.06,79,69,4.61,broken clouds
214,Buritis,BR,-15.6178,-46.4233,66.4,45,4,0.85,clear sky
215,Muswellbrook,AU,-32.2667,150.9,67.24,71,79,11.7,broken clouds
216,Saint-Georges,GD,12.0564,-61.7485,78.78,85,100,12.3,overcast clouds
217,Arraial Do Cabo,BR,-22.9661,-42.0278,70.05,83,39,17.45,scattered clouds
218,Uray,RU,60.1247,64.7758,78.93,41,26,6.04,scattered clouds
219,Karczew,PL,52.0766,21.2496,77.27,68,1,8.68,clear sky
220,Aswan,EG,24.0934,32.907,95.29,19,96,13.29,overcast clouds
221,Huanren,CN,41.2647,125.3667,82.51,78,100,7.0,overcast clouds
222,Atar,MR,20.5169,-13.0499,80.31,60,1,6.46,clear sky
223,Chipinge,ZW,-20.1883,32.6236,67.96,38,0,2.01,clear sky
224,Derzhavinsk,KZ,51.1,66.3167,77.22,33,2,16.8,clear sky
225,Saint-Leu,RE,-21.15,55.2833,76.32,70,94,3.49,light rain
226,Hovd,MN,48.0056,91.6419,76.91,29,91,11.39,overcast clouds
227,Albanel,CA,48.8832,-72.4487,52.05,72,13,6.22,few clouds
228,Pueblo Bello,CO,8.2041,-76.526,72.73,96,70,5.39,broken clouds
229,Neryungri,RU,56.6709,124.6491,61.09,98,100,1.14,moderate rain
230,Hirado,JP,33.3597,129.5531,83.71,81,9,10.74,clear sky
231,Kyzyl-Suu,KG,42.3414,78.0056,71.55,49,17,8.32,few clouds
232,Benguela,AO,-12.5763,13.4055,65.68,83,6,2.17,clear sky
233,Tabuk,PH,17.4189,121.4443,85.48,69,99,5.93,overcast clouds
234,Mbandaka,CD,0.0487,18.2603,72.52,81,84,2.84,broken clouds
235,Sovetskiy,RU,61.3614,63.5842,78.3,43,80,7.0,broken clouds
236,Salawagan,PH,7.7053,125.115,82.13,84,75,3.09,broken clouds
237,La Palma,US,33.8464,-118.0467,78.82,78,40,3.44,scattered clouds
